pelvis_Xposition,pelvis_Yposition,pelvis_Zposition,pelvis_Xrotation,pelvis_Yrotation,pelvis_Zrotation,spine_Xrotation,spine_Yrotation,spine_Zrotation,spine.001_Xrotation,spine.001_Yrotation,spine.001_Zrotation,neck_Xrotation,neck_Yrotation,neck_Zrotation,face_Xrotation,face_Yrotation,face_Zrotation,shoulder.L_Yrotation,shoulder.L_Xrotation,shoulder.L_Zrotation,upper_arm.L_Xrotation,upper_arm.L_Yrotation,upper_arm.L_Zrotation,forearm.L_Xrotation,forearm.L_Yrotation,forearm.L_Zrotation,shoulder.R_Yrotation,shoulder.R_Xrotation,shoulder.R_Zrotation,upper_arm.R_Xrotation,upper_arm.R_Yrotation,upper_arm.R_Zrotation,forearm.R_Xrotation,forearm.R_Yrotation,forearm.R_Zrotation,pelvis.L_Yrotation,pelvis.L_Xrotation,pelvis.L_Zrotation,pelvis.R_Yrotation,pelvis.R_Xrotation,pelvis.R_Zrotation,thigh.L_Xrotation,thigh.L_Yrotation,thigh.L_Zrotation,shin.L_Xrotation,shin.L_Yrotation,shin.L_Zrotation,foot.L_Xrotation,foot.L_Yrotation,foot.L_Zrotation,heel.02.L_Xrotation,heel.02.L_Yrotation,heel.02.L_Zrotation,thigh.R_Xrotation,thigh.R_Yrotation,thigh.R_Zrotation,shin.R_Xrotation,shin.R_Yrotation,shin.R_Zrotation,foot.R_Xrotation,foot.R_Yrotation,foot.R_Zrotation,heel.02.R_Xrotation,heel.02.R_Yrotation,heel.02.R_Zrotation
0.030994,-0.131656,0.898507,-0.0,0.0,0.587421,-10.659811,-0.263518,-0.038584,9.989748,0.38126,3.106676,10.441529,-1.098562,-1.669798,2.583744,-0.0,2e-06,0.684186,0.000501,-0.083963,15.778456,78.900481,-19.140721,13.848034,35.696932,-39.914922,0.73743,0.000584,-0.09052,21.384339,-76.758772,26.823469,10.56864,-29.265363,37.722609,-0.595697,1e-06,0.000112,-0.595697,0.0,-0.0,2.747273,-1.20189,0.172732,4.179902,-0.973212,0.254559,-6.20714,-5.73442,10.406885,-11.032847,48.407234,34.734493,3.355528,-6.744997,0.021958,5.810898,1.818,-0.396743,-13.002632,8.234987,-12.107159,-24.673782,-52.185237,-40.984034
0.03718,-0.132829,0.89769,-0.0,0.0,0.66078,-10.698835,-0.248422,-0.03646,9.990767,0.361198,2.943183,10.751898,-0.299635,-2.111699,2.250925,-0.0,-0.0,0.786441,0.000663,-0.096647,13.929453,79.091548,-16.858601,13.845689,35.018557,-40.711513,0.839685,0.000754,-0.103128,21.724298,-77.197851,27.039525,10.326529,-28.7022,37.62796,-0.455358,1e-06,0.000152,-0.45539,0.0,0.0,2.93794,-0.581857,0.168881,3.982002,-1.435226,0.258497,-6.228641,-5.67083,10.269739,-10.847825,48.198674,34.47916,3.343533,-6.28913,0.008489,6.007117,1.698203,-0.403905,-13.2363,8.259365,-12.048105,-24.973996,-52.376807,-41.396318
0.042781,-0.13339,0.897813,-0.0,0.0,0.738457,-10.605552,-0.108375,-0.015816,9.990071,0.374543,3.051888,11.088748,0.205655,-3.033896,1.627773,-0.0,-1e-06,0.704145,0.000532,-0.086392,12.423995,79.34363,-14.983048,13.764769,34.756285,-40.798168,0.757465,0.000614,-0.093002,21.308811,-77.183234,26.536649,10.297058,-28.506018,37.790334,-0.318422,-0.0,-3.2e-05,-0.318454,0.0,-0.0,3.039807,-0.009402,0.159596,3.827797,-1.836201,0.261825,-6.195575,-5.612564,10.166899,-10.442115,47.829079,34.132163,3.249379,-5.897505,-0.002922,6.283071,1.634912,-0.419036,-13.628874,8.276773,-11.909338,-25.229629,-52.538935,-41.762386
0.047616,-0.133719,0.898732,-0.0,0.0,0.775156,-10.424559,0.147955,0.021353,9.988859,0.395585,3.223545,11.365594,0.360342,-4.15065,0.973114,-0.0,-1e-06,0.574801,0.000355,-0.070638,11.822413,79.535859,-14.214777,13.632819,34.837161,-40.323804,0.628045,0.000423,-0.077148,21.451582,-77.105398,26.747383,10.205191,-28.150094,37.950679,-0.190436,-0.0,4.8e-05,-0.190469,0.0,-0.0,3.11024,0.398857,0.15224,3.669795,-1.976111,0.255473,-6.142247,-5.609609,10.183963,-9.997545,47.426515,33.776716,3.131058,-5.596707,-0.011078,6.557824,1.668499,-0.439315,-14.071704,8.261403,-11.695283,-25.365152,-52.637488,-42.079269
0.052161,-0.13411,0.899526,-0.0,0.0,0.803864,-10.240286,0.437784,0.062463,9.988878,0.396594,3.231929,11.675676,0.437715,-4.942308,0.399189,-0.0,-2e-06,0.596389,0.000381,-0.0732,12.190994,79.514549,-14.66033,13.502513,35.017868,-39.736866,0.649634,0.000451,-0.079805,22.694485,-77.243115,28.206402,9.949036,-27.556723,37.844412,-0.072043,-0.0,7.2e-05,-0.072011,0.0,0.0,3.205139,0.624926,0.150577,3.466033,-1.779834,0.235366,-6.091607,-5.655002,10.297366,-9.69273,47.110154,33.459058,3.034989,-5.351673,-0.017259,6.789603,1.786734,-0.461862,-14.3687,8.227905,-11.51421,-25.417632,-52.692369,-42.35678
0.056858,-0.134702,0.899818,-0.0,0.0,0.86884,-10.074662,0.690195,0.09746,9.990058,0.373619,3.044345,12.044838,0.673963,-4.926707,-0.076708,-0.0,2e-06,0.802681,0.000691,-0.098581,12.938344,79.182171,-15.642796,13.452092,35.212907,-39.364525,0.855963,0.000786,-0.105081,23.764988,-77.525482,29.373392,9.786203,-27.232429,37.697498,0.009366,0.0,-0.000105,0.009366,-0.0,0.0,3.37089,0.802184,0.153162,3.173162,-1.464304,0.206763,-6.030883,-5.700952,10.416522,-9.560438,46.925824,33.226562,2.98785,-5.097576,-0.023645,6.958224,1.90085,-0.48027,-14.43598,8.205855,-11.449066,-25.51412,-52.762607,-42.594166
0.061693,-0.135446,0.900122,-0.0,0.0,0.935431,-9.875619,0.913122,0.127323,9.991532,0.344894,2.809997,12.270869,0.997653,-4.229184,-0.396696,0.0,-3e-06,1.048957,0.001179,-0.128795,13.507625,78.688758,-16.466505,13.479179,35.369728,-39.258934,1.102202,0.001303,-0.135337,22.991528,-77.996068,28.206354,9.906704,-27.351199,37.979236,0.043816,0.0,9.6e-05,0.043848,-0.0,-0.0,3.603359,1.063205,0.155537,2.819908,-1.308322,0.179911,-5.976702,-5.724519,10.487861,-9.524811,46.85379,33.118006,2.993545,-4.807205,-0.031304,7.041042,1.959219,-0.489576,-14.342987,8.185633,-11.453603,-25.733742,-52.883962,-42.791169
0.066793,-0.135988,0.900682,-0.0,0.0,0.931807,-9.623597,1.153874,0.158308,9.992147,0.332156,2.706219,12.227749,1.169359,-3.687741,-0.497787,0.0,3e-06,1.193826,0.001528,-0.146636,13.912817,78.384542,-17.046499,13.489945,35.31105,-39.357541,1.247107,0.001666,-0.153126,19.969287,-78.846249,24.191174,10.183798,-27.496018,38.800358,0.091321,0.0,2.4e-05,0.091289,-0.0,-0.0,3.853707,1.418784,0.154406,2.46746,-1.353087,0.158379,-5.974359,-5.745098,10.53045,-9.507239,46.8431,33.116281,3.031892,-4.463604,-0.040828,7.016839,1.98135,-0.48924,-14.190203,8.130835,-11.424495,-26.038467,-53.043847,-43.000706
0.072556,-0.135923,0.900893,-0.0,0.0,0.845606,-9.375506,1.428789,0.192879,9.991774,0.34065,2.775563,12.120901,1.080773,-3.885491,-0.487144,1e-06,-1e-06,1.21954,0.001595,-0.149758,14.091911,78.437059,-17.248422,13.478992,35.02131,-39.665733,1.272859,0.001736,-0.156318,15.519438,-79.884916,18.511624,10.439953,-27.475662,39.774408,0.237781,0.0,8.8e-05,0.237781,-0.0,0.0,4.089202,1.798856,0.150296,2.105993,-1.439158,0.136748,-6.018295,-5.779936,10.581389,-9.470089,46.843924,33.161354,3.086581,-4.027287,-0.053349,6.868572,1.976074,-0.478562,-14.022196,8.032213,-11.326983,-26.336065,-53.208912,-43.312712
0.078738,-0.135266,0.900263,-0.0,0.0,0.74825,-9.166519,1.720383,0.229053,9.991244,0.349582,2.848248,12.215705,0.835405,-4.351993,-0.617015,-0.0,-3e-06,1.183033,0.001498,-0.145196,13.311492,78.612383,-16.250709,13.631855,34.876431,-40.273965,1.236277,0.001636,-0.151816,11.513422,-80.584436,13.59574,10.664676,-27.580946,40.441051,0.495133,0.0,-1.6e-05,0.495166,-0.0,0.0,4.312311,2.137828,0.14575,1.683781,-1.439332,0.109329,-6.034606,-5.812264,10.639369,-9.394329,46.817648,33.195092,3.171859,-3.518251,-0.068943,6.587379,1.932746,-0.456443,-13.836704,7.930566,-11.230726,-26.581647,-53.361509,-43.758297
0.084381,-0.134392,0.899202,-0.0,0.0,0.714204,-8.947605,2.01166,0.263931,9.992199,0.329751,2.68649,12.472854,0.614894,-4.288464,-0.977292,0.0,1e-06,1.121963,0.00135,-0.13778,11.151861,78.605697,-13.632736,14.070708,35.193479,-41.135839,1.175207,0.001481,-0.144344,9.510528,-80.774131,11.206831,10.882629,-27.92397,40.720416,0.78172,1e-06,-0.000113,0.781752,-0.0,0.0,4.507619,2.413622,0.141507,1.241987,-1.346313,0.079637,-5.970406,-5.82633,10.696195,-9.268744,46.734722,33.169776,3.291571,-3.063998,-0.084613,6.224439,1.900388,-0.429492,-13.617638,7.87353,-11.223906,-26.801737,-53.504673,-44.24978
0.089126,-0.133566,0.898414,-0.0,0.0,0.709149,-8.676085,2.283322,0.29408,9.994422,0.281232,2.291216,12.657587,0.542244,-3.708105,-1.382113,-0.0,1e-06,1.032462,0.001143,-0.126718,8.897938,78.505293,-10.912644,14.53752,35.706006,-41.816874,1.085706,0.001263,-0.133311,8.888606,-80.788953,10.47571,11.020378,-28.201303,40.803608,1.017317,1e-06,-8e-05,1.017349,-0.0,0.0,4.633907,2.669198,0.135134,0.9093,-1.229325,0.057379,-5.860882,-5.853496,10.79988,-9.129267,46.607278,33.069911,3.378275,-2.763244,-0.095718,5.936583,1.971527,-0.413267,-13.3737,7.847073,-11.279803,-27.033706,-53.640614,-44.63445
0.093751,-0.132894,0.898051,-0.0,0.0,0.597224,-8.398546,2.494269,0.315116,9.995899,0.241127,1.964358,12.67328,0.634767,-3.262778,-1.604741,-0.0,-6e-06,0.927102,0.000919,-0.113803,8.487778,78.640394,-10.388259,14.588222,35.899375,-41.723689,0.980421,0.001028,-0.120398,8.499067,-80.923617,9.995985,11.015409,-28.253484,40.709423,1.201468,0.0,4e-05,1.201468,-0.0,-0.0,4.696867,2.997858,0.123485,0.73703,-1.201626,0.046331,-5.794942,-5.943188,11.011011,-9.082683,46.524107,32.954133,3.336178,-2.542994,-0.10094,5.899939,2.145467,-0.419636,-13.166651,7.77611,-11.243618,-27.266726,-53.756058,-44.80683
0.098947,-0.132561,0.897828,-0.0,0.0,0.311639,-8.17507,2.615556,0.325263,9.996156,0.233693,1.903741,12.594732,0.828128,-3.161121,-1.611258,-0.0,1e-06,0.881867,0.000833,-0.108237,10.390742,78.943402,-12.633576,14.191922,35.733815,-40.82807,0.935112,0.000938,-0.114813,8.476185,-81.085595,9.941229,10.935725,-28.339891,40.30077,1.375076,0.0,-4e-05,1.375109,-0.0,-0.0,4.757929,3.451922,0.106211,0.649403,-1.345461,0.041635,-5.839561,-6.089153,11.285998,-9.226645,46.583704,32.908394,3.162127,-2.255973,-0.103591,6.130392,2.299869,-0.444289,-13.054842,7.614116,-11.009473,-27.458464,-53.83619,-44.787425
0.10427,-0.132693,0.897547,-0.0,0.0,-0.026858,-7.983089,2.693476,0.330374,9.996295,0.230925,1.881191,12.487247,1.014773,-2.933362,-1.551172,-1e-06,-1e-06,0.958598,0.000983,-0.117615,12.733931,78.983474,-15.45061,13.78421,35.619775,-39.826464,1.011881,0.001096,-0.124174,9.502486,-81.040379,11.145809,10.905609,-28.712729,39.660921,1.554472,0.0,8e-06,1.554441,-0.0,0.0,4.842149,3.968908,0.086198,0.576475,-1.600522,0.038238,-5.973378,-6.226275,11.501179,-9.523382,46.766408,32.938249,2.972483,-1.89045,-0.106854,6.44084,2.347926,-0.469528,-13.000092,7.40742,-10.67308,-27.568826,-53.875859,-44.702082
0.10882,-0.133077,0.897259,-0.0,0.0,-0.234079,-7.774056,2.82853,0.341709,9.997257,0.192547,1.568188,12.375042,1.108113,-2.28357,-1.582139,-1e-06,1e-06,1.102038,0.001301,-0.135395,13.450884,78.674128,-16.402001,13.645811,35.731178,-39.310252,1.155284,0.00143,-0.141907,11.204659,-80.772137,13.190375,10.969591,-29.25955,39.121831,1.728493,0.0,2.4e-05,1.728493,-0.0,0.0,4.916152,4.433756,0.067513,0.510579,-1.803943,0.034768,-6.072921,-6.306082,11.615724,-9.789903,46.928498,32.963507,2.881994,-1.574057,-0.111551,6.633043,2.34277,-0.483272,-12.9074,7.24482,-10.427636,-27.583521,-53.880231,-44.680103
0.112478,-0.133396,0.897151,-0.0,0.0,-0.279937,-7.5769,3.058364,0.364148,9.998803,0.129311,1.053246,12.330091,1.115286,-1.548747,-1.73386,-0.0,-5e-06,1.200917,0.001544,-0.147401,13.064668,78.356333,-16.022835,13.630891,35.809247,-39.179007,1.254197,0.001686,-0.153997,12.464312,-80.546659,14.720825,11.042472,-29.647006,38.844502,1.886739,0.0,-1.6e-05,1.88674,-0.0,0.0,4.97713,4.805902,0.052127,0.41747,-1.880132,0.028705,-6.017431,-6.342592,11.71481,-9.86808,46.957154,32.931723,2.880675,-1.380397,-0.116365,6.698761,2.381806,-0.490345,-12.757032,7.15545,-10.332044,-27.5449,-53.870757,-44.760979
0.115885,-0.133669,0.897443,-0.0,0.0,-0.282642,-7.472246,3.315997,0.391768,9.999502,0.087967,0.716606,12.438797,1.095736,-1.193358,-1.915023,0.0,2e-06,1.24422,0.001658,-0.152733,12.930749,78.243608,-15.890946,13.575453,35.702895,-39.145754,1.297503,0.001804,-0.159293,12.913914,-80.658032,15.219019,10.979103,-29.634941,38.644254,2.032739,-1e-06,6.4e-05,2.03274,-0.0,0.0,5.079924,5.127651,0.03888,0.228138,-1.895237,0.015716,-5.827537,-6.371092,11.860906,-9.798655,46.890997,32.874769,2.87876,-1.236779,-0.119891,6.764395,2.468459,-0.500258,-12.607125,7.09977,-10.294663,-27.541119,-53.880425,-44.891388
0.119534,-0.134222,0.898224,-0.0,0.0,-0.324541,-7.493281,3.537423,0.418602,9.99949,0.08213,0.668675,12.699538,1.03686,-1.278962,-2.023114,-1e-06,1e-06,1.319388,0.001865,-0.161867,12.794071,78.175456,-15.742893,13.619092,35.617029,-39.366963,1.372631,0.002019,-0.168449,13.268473,-81.097384,15.51585,10.726112,-29.241273,38.302902,2.174547,2e-06,-8e-05,2.174548,-0.0,0.0,5.245861,5.423946,0.026522,-0.036864,-1.898679,-0.00254,-5.646712,-6.40339,12.011458,-9.776485,46.858144,32.832275,2.852056,-1.035436,-0.123783,6.872543,2.519337,-0.511316,-12.468122,7.042081,-10.249058,-27.611016,-53.918767,-44.992191
0.123409,-0.135229,0.899272,-0.0,0.0,-0.396504,-7.600559,3.75011,0.44735,9.999552,0.080239,0.653448,13.029125,0.859453,-1.609253,-2.03662,1e-06,0.0,1.460764,0.002284,-0.179268,11.472645,77.961036,-14.18084,13.93318,35.726824,-40.117403,1.514007,0.002456,-0.18585,14.247678,-81.51699,16.533161,10.424985,-28.766236,37.890614,2.301889,0.0,-2.4e-05,2.301858,-0.0,0.0,5.414727,5.675839,0.015409,-0.244748,-1.844551,-0.016752,-5.588971,-6.444632,12.122431,-9.939926,46.93011,32.79042,2.857986,-0.756426,-0.130987,6.938259,2.488797,-0.514375,-12.282223,6.975705,-10.206554,-27.693569,-53.957494,-45.03642
0.127243,-0.136476,0.900212,-0.0,0.0,-0.471384,-7.732427,4.016272,0.483815,9.999813,0.052436,0.427176,13.318297,0.568367,-1.940471,-1.963685,-0.0,-4e-06,1.59237,0.002717,-0.195545,8.964617,77.667413,-11.15642,14.402854,35.919036,-41.190931,1.645651,0.002901,-0.202048,15.141145,-81.59482,17.539412,10.315586,-28.591283,37.739958,2.397268,0.0,0.0,2.397301,-0.0,0.0,5.528767,5.885202,0.005573,-0.320636,-1.719143,-0.021597,-5.644009,-6.497851,12.203984,-10.234111,47.068545,32.734648,2.91017,-0.484273,-0.140277,6.935698,2.467137,-0.512877,-12.063597,6.90736,-10.173217,-27.765431,-53.994244,-45.112047
0.130654,-0.13761,0.90092,-0.0,0.0,-0.521254,-7.845866,4.338146,0.526984,10.000026,-0.001076,-0.008609,13.47272,0.287258,-1.943126,-1.765666,-0.0,-4e-06,1.612802,0.002786,-0.197957,6.505371,77.477773,-8.140836,14.762545,36.040729,-42.030768,1.666082,0.002975,-0.204557,14.506671,-81.362033,16.87675,10.508219,-28.821797,38.109413,2.486618,-1e-06,4e-05,2.486619,-0.0,0.0,5.610803,6.081356,-0.004009,-0.35984,-1.610404,-0.023897,-5.712961,-6.535499,12.247171,-10.465497,47.181772,32.700835,2.927064,-0.349253,-0.144534,6.996704,2.628489,-0.527218,-11.948883,6.863381,-10.141093,-27.941559,-54.089429,-45.366058
0.133281,-0.138444,0.90161,-0.0,0.0,-0.510418,-7.927306,4.663364,0.569896,9.999717,-0.061508,-0.500955,13.478634,0.11282,-1.399922,-1.422469,1e-06,-3e-06,1.491382,0.002384,-0.183063,5.126162,77.429408,-6.432384,14.91434,36.131598,-42.334441,1.544703,0.002557,-0.189627,12.494655,-81.040987,14.630757,10.880331,-29.234306,38.847524,2.627123,3e-06,-0.00012,2.627091,-0.0,0.0,5.71403,6.256108,-0.012855,-0.491144,-1.571503,-0.032452,-5.72043,-6.522469,12.21727,-10.472131,47.19171,32.714181,2.842435,-0.40867,-0.138883,7.234343,3.027872,-0.570298,-12.01917,6.875754,-10.134924,-28.288951,-54.268892,-45.799212
0.135168,-0.138977,0.902418,-0.0,0.0,-0.462261,-7.992885,4.948418,0.60765,9.999154,-0.113223,-0.921963,13.43435,0.044264,-0.47444,-1.041809,0.0,1e-06,1.303734,0.001822,-0.16006,4.846846,77.393078,-6.088722,14.967427,36.278003,-42.302059,1.356979,0.001973,-0.166571,10.895022,-80.743395,12.834451,11.205538,-29.59969,39.465031,2.819219,2e-06,-9.6e-05,2.819187,-0.0,0.0,5.827786,6.361742,-0.01852,-0.681309,-1.518457,-0.044702,-5.710715,-6.484125,12.144406,-10.261847,47.076898,32.719482,2.700629,-0.559393,-0.128407,7.552822,3.492197,-0.625975,-12.149139,6.922141,-10.165151,-28.617425,-54.432998,-46.176699
0.136856,-0.139253,0.90311,-0.0,0.0,-0.479395,-8.067259,5.17577,0.639016,9.998438,-0.150613,-1.22632,13.449708,0.06315,0.5173,-0.773215,-1e-06,4e-06,1.187895,0.001514,-0.145953,4.904031,77.271706,-6.173077,15.035172,36.413665,-42.322195,1.241216,0.001652,-0.152439,11.082249,-80.479067,13.113621,11.365994,-29.885281,39.61898,2.989891,0.0,0.0,2.989891,-0.0,0.0,5.887118,6.390405,-0.020192,-0.775077,-1.352365,-0.049737,-5.8039,-6.494575,12.121223,-9.999792,46.894146,32.644421,2.592615,-0.627826,-0.121725,7.751522,3.80352,-0.663476,-12.142926,6.920378,-10.164508,-28.654501,-54.454677,-46.263566
0.138874,-0.139403,0.903408,-0.0,0.0,-0.640483,-8.157752,5.33139,0.662534,9.997906,-0.170262,-1.386915,13.538635,0.1597,1.396648,-0.631578,0.0,-4e-06,1.233324,0.001629,-0.151349,4.675761,77.091334,-5.906976,15.125089,36.416041,-42.56131,1.286605,0.001774,-0.157985,12.327737,-80.325272,14.616499,11.412091,-30.119696,39.45648,3.082593,1e-06,-3.2e-05,3.082594,-0.0,0.0,5.877182,6.408983,-0.021119,-0.719127,-1.112163,-0.044645,-6.022083,-6.590331,12.21025,-9.866295,46.756661,32.515228,2.550527,-0.545338,-0.12158,7.760184,3.929344,-0.672709,-11.966579,6.815327,-10.048563,-28.388768,-54.332031,-46.080892
0.141324,-0.139783,0.903386,-0.0,0.0,-0.920057,-8.260464,5.406884,0.676855,9.998017,-0.165751,-1.349993,13.652456,0.268135,2.055398,-0.493938,0.0,-0.0,1.393398,0.002082,-0.171206,4.219667,76.92381,-5.351681,15.198446,36.310389,-42.886191,1.446648,0.002242,-0.17767,12.536069,-80.467394,14.825405,11.436564,-30.223898,39.398269,3.111408,1e-06,-4.8e-05,3.111441,-0.0,0.0,5.879608,6.495912,-0.025619,-0.643925,-0.926493,-0.038937,-6.220415,-6.74311,12.421522,-9.933257,46.759782,32.44262,2.56284,-0.371798,-0.126039,7.648995,3.979896,-0.666404,-11.7507,6.637074,-9.816531,-28.064839,-54.177395,-45.81499
0.14397,-0.140749,0.903373,-0.0,0.0,-1.224572,-8.37558,5.42313,0.68443,9.998653,-0.139113,-1.132929,13.744561,0.306342,2.424098,-0.23996,-0.0,-2e-06,1.53702,0.002532,-0.188733,3.968547,76.819165,-5.045592,15.224659,36.201201,-43.08957,1.590266,0.002708,-0.195225,10.373262,-80.947953,12.180188,11.469042,-30.119748,39.646844,3.127404,-2e-06,8.9e-05,3.127374,-0.0,0.0,5.98479,6.66096,-0.034763,-0.692895,-0.852786,-0.041453,-6.256493,-6.906517,12.730145,-10.151098,46.900826,32.479421,2.638119,-0.178607,-0.13418,7.473467,4.018487,-0.653575,-11.60618,6.458917,-9.554344,-27.884548,-54.084091,-45.590215
0.14652,-0.142159,0.903561,-0.0,0.0,-1.463887,-8.496649,5.428098,0.690888,9.999019,-0.114528,-0.932991,13.77883,0.309712,2.598456,0.14163,0.0,-2e-06,1.597854,0.002735,-0.196142,4.192038,76.778286,-5.330625,15.161613,36.047266,-43.107376,1.651136,0.002921,-0.202707,6.735378,-81.501075,7.854827,11.486788,-29.932088,39.961459,3.17723,-1e-06,2.5e-05,3.177199,-0.0,0.0,6.183859,6.843261,-0.045837,-0.854821,-0.838562,-0.051035,-6.164563,-7.045503,13.052177,-10.418324,47.082611,32.545824,2.774169,0.009131,-0.145637,7.254741,4.025465,-0.634835,-11.526364,6.330985,-9.355645,-27.84501,-54.054636,-45.434241
0.148814,-0.143356,0.903872,-0.0,0.0,-1.595794,-8.59572,5.460524,0.699823,9.998951,-0.124169,-1.010995,13.738257,0.414044,2.790954,0.571827,-0.0,1e-06,1.636189,0.002869,-0.200926,4.735488,76.750733,-6.01769,14.972289,35.702751,-43.015387,1.689473,0.003058,-0.207433,4.413958,-81.846102,5.135052,11.474969,-29.939328,39.911903,3.285082,3e-06,-0.00012,3.285114,-0.0,0.0,6.376311,6.994553,-0.055755,-1.002791,-0.837763,-0.059865,-6.087361,-7.138159,13.275306,-10.6707,47.216637,32.530921,2.901496,0.175565,-0.156527,7.064945,4.002694,-0.616786,-11.45568,6.258089,-9.251792,-27.834892,-54.043274,-45.348515
0.150922,-0.143767,0.90408,-0.0,0.0,-1.642195,-8.63766,5.520579,0.709587,9.997876,-0.173212,-1.410727,13.651705,0.661916,3.096903,0.95876,-2e-06,-0.0,1.733178,0.003219,-0.212801,5.238329,76.704281,-6.656329,14.680197,35.173302,-42.865625,1.786461,0.00342,-0.219342,4.843139,-81.95042,5.619158,11.455295,-30.277918,39.388325,3.439954,-4e-06,0.000129,3.439955,-0.0,-0.0,6.470387,7.141302,-0.064938,-1.037887,-0.883424,-0.062371,-6.09474,-7.187752,13.370643,-10.906604,47.297551,32.422498,2.931962,0.300165,-0.161351,6.99434,4.003812,-0.610675,-11.378609,6.21996,-9.212761,-27.801143,-54.026352,-45.315447
0.153029,-0.143352,0.904007,-0.0,0.0,-1.661216,-8.610989,5.584259,0.716462,9.996178,-0.230344,-1.87644,13.576841,0.91842,3.406709,1.244087,-1e-06,4e-06,1.863716,0.003723,-0.228891,5.654114,76.690225,-7.182028,14.357297,34.651127,-42.612918,1.917037,0.003938,-0.235364,6.379131,-81.957503,7.383609,11.436229,-30.717126,38.745112,3.605395,0.0,1e-06,3.605428,-0.0,0.0,6.449699,7.329439,-0.075414,-0.955002,-1.002702,-0.058382,-6.148892,-7.222977,13.413894,-11.12966,47.360877,32.291246,2.851759,0.38477,-0.159034,7.040617,4.06267,-0.618327,-11.314883,6.200843,-9.202788,-27.78099,-54.015236,-45.28396
0.155149,-0.142448,0.903716,-0.0,0.0,-1.696003,-8.539313,5.639747,0.720005,9.995321,-0.257373,-2.096288,13.548473,1.023532,3.557291,1.410568,-0.0,-5e-06,1.920219,0.00395,-0.235709,6.293901,76.782623,-7.975124,14.067461,34.296552,-42.233163,1.973466,0.004173,-0.242299,6.951302,-82.034103,8.030255,11.378337,-30.877342,38.347353,3.751258,3e-06,-8e-05,3.751258,-0.0,0.0,6.358892,7.536619,-0.085954,-0.814875,-1.132285,-0.050732,-6.200469,-7.268653,13.479112,-11.320104,47.423233,32.196859,2.71901,0.455347,-0.153298,7.121494,4.149578,-0.630827,-11.269317,6.194768,-9.209389,-27.791362,-54.012234,-45.196103
0.157095,-0.141371,0.903499,-0.0,0.0,-1.756823,-8.459331,5.691353,0.722564,9.995798,-0.243281,-1.981595,13.553372,0.972645,3.523768,1.474964,-1e-06,-4e-06,1.84453,0.003647,-0.226534,7.223402,76.97309,-9.113229,13.86452,34.123089,-41.867052,1.897852,0.003861,-0.233073,6.283085,-82.187093,7.244321,11.26567,-30.707243,38.195504,3.864705,-3e-06,8.1e-05,3.864707,-0.0,0.0,6.254354,7.698545,-0.093461,-0.691561,-1.19011,-0.043401,-6.231201,-7.325051,13.575933,-11.480189,47.491186,32.151422,2.577308,0.542237,-0.147255,7.20021,4.198271,-0.640865,-11.225403,6.188782,-9.215483,-27.768921,-53.987618,-45.015974
0.158792,-0.140233,0.903554,-0.0,0.0,-1.836177,-8.385915,5.730658,0.723829,9.996911,-0.20799,-1.694323,13.55771,0.908293,3.450736,1.476021,-0.0,4e-06,1.690982,0.003064,-0.207635,7.905136,77.160859,-9.93422,13.826528,34.105201,-41.779601,1.744304,0.003261,-0.214163,5.333193,-82.269144,6.148445,11.177931,-30.536717,38.12503,3.939551,2e-06,-5.5e-05,3.939585,-0.0,0.0,6.162901,7.80795,-0.098035,-0.619348,-1.192334,-0.038882,-6.222484,-7.377934,13.685475,-11.647491,47.575505,32.133414,2.417862,0.669257,-0.140813,7.320204,4.159066,-0.649081,-11.171777,6.16336,-9.190129,-27.646973,-53.912459,-44.74042
0.160398,-0.139067,0.903737,-0.0,0.0,-1.91204,-8.307122,5.734569,0.720315,9.997804,-0.179148,-1.458929,13.548281,0.951883,3.494711,1.454593,-0.0,0.0,1.557034,0.002597,-0.191199,7.720746,77.229919,-9.692318,14.010432,34.263572,-42.110934,1.610356,0.002777,-0.197696,4.751164,-82.195501,5.490133,11.209901,-30.614813,38.13019,3.977909,2e-06,-5.5e-05,3.977879,-0.0,0.0,6.075402,7.921183,-0.102705,-0.570929,-1.225523,-0.036008,-6.154582,-7.41239,13.788369,-11.829582,47.663249,32.105499,2.23709,0.836197,-0.133532,7.497576,4.045822,-0.65747,-11.110026,6.117627,-9.130993,-27.45296,-53.802189,-44.425743
0.162003,-0.138016,0.903791,-0.0,0.0,-1.951353,-8.21818,5.704324,0.712009,9.997992,-0.169254,-1.378495,13.534238,1.077544,3.650218,1.440476,0.0,-0.0,1.487354,0.002371,-0.182614,6.784075,77.136502,-8.538148,14.349608,34.57965,-42.681142,1.540637,0.002542,-0.189164,4.442621,-82.04831,5.150055,11.333615,-30.817021,38.27806,3.997844,-5e-06,0.000146,3.997879,-0.0,0.0,5.981942,8.061078,-0.108501,-0.508102,-1.310638,-0.032421,-6.039675,-7.419141,13.860216,-11.96325,47.707857,32.041234,2.084271,0.999279,-0.127365,7.651423,3.9416,-0.664069,-11.045837,6.076484,-9.080935,-27.275585,-53.703974,-44.181154
