pelvis_Xposition,pelvis_Yposition,pelvis_Zposition,pelvis_Xrotation,pelvis_Yrotation,pelvis_Zrotation,spine_Xrotation,spine_Yrotation,spine_Zrotation,spine.001_Xrotation,spine.001_Yrotation,spine.001_Zrotation,neck_Xrotation,neck_Yrotation,neck_Zrotation,face_Xrotation,face_Yrotation,face_Zrotation,shoulder.L_Yrotation,shoulder.L_Xrotation,shoulder.L_Zrotation,upper_arm.L_Xrotation,upper_arm.L_Yrotation,upper_arm.L_Zrotation,forearm.L_Xrotation,forearm.L_Yrotation,forearm.L_Zrotation,shoulder.R_Yrotation,shoulder.R_Xrotation,shoulder.R_Zrotation,upper_arm.R_Xrotation,upper_arm.R_Yrotation,upper_arm.R_Zrotation,forearm.R_Xrotation,forearm.R_Yrotation,forearm.R_Zrotation,pelvis.L_Yrotation,pelvis.L_Xrotation,pelvis.L_Zrotation,pelvis.R_Yrotation,pelvis.R_Xrotation,pelvis.R_Zrotation,thigh.L_Xrotation,thigh.L_Yrotation,thigh.L_Zrotation,shin.L_Xrotation,shin.L_Yrotation,shin.L_Zrotation,foot.L_Xrotation,foot.L_Yrotation,foot.L_Zrotation,heel.02.L_Xrotation,heel.02.L_Yrotation,heel.02.L_Zrotation,thigh.R_Xrotation,thigh.R_Yrotation,thigh.R_Zrotation,shin.R_Xrotation,shin.R_Yrotation,shin.R_Zrotation,foot.R_Xrotation,foot.R_Yrotation,foot.R_Zrotation,heel.02.R_Xrotation,heel.02.R_Yrotation,heel.02.R_Zrotation
0.057899,0.169551,0.648882,-0.0,0.0,6.303061,-22.291714,3.194183,0.805238,9.999458,0.083545,0.680283,31.483053,-9.829711,-12.117217,1.236168,0.0,-1e-06,-5.000716,0.026777,0.613204,-14.331632,75.486855,18.355785,21.217793,35.004088,-60.407286,-4.946735,0.026206,0.606634,-4.243985,-68.50285,-6.154891,33.945446,-26.735085,103.614591,0.154129,-0.0,-7.5e-05,0.154129,-0.0,0.0,-12.408421,11.519999,0.606914,4.280871,-3.422715,0.351865,5.395818,-2.321574,7.719284,-2.21197,43.13135,25.894343,-25.506563,4.993597,2.484151,32.861317,-3.803609,-0.650042,-7.730394,5.019099,-8.3639,-30.869942,-53.784577,-44.416693
0.057922,0.169587,0.648865,-0.0,0.0,6.315773,-22.284749,3.20043,0.806607,9.999592,0.083084,0.676851,31.460094,-9.846845,-12.124066,1.240154,0.0,2e-06,-5.006111,0.026838,0.613981,-14.327247,75.486773,18.350213,21.202174,34.995929,-60.381905,-4.952168,0.026258,0.607334,-4.352719,-68.524611,-6.311224,33.950681,-26.719796,103.657307,0.16132,-0.0,-9.4e-05,0.16132,-0.0,0.0,-12.412626,11.523723,0.607535,4.279503,-3.425433,0.351855,5.39876,-2.313237,7.698195,-2.205589,43.115771,25.88162,-25.508663,5.001563,2.486156,32.864101,-3.805268,-0.649609,-7.709573,5.019663,-8.373014,-30.879412,-53.789498,-44.434479
0.057941,0.169643,0.648769,-0.0,0.0,6.357784,-22.273838,3.217717,0.810638,9.999593,0.079792,0.650001,31.435874,-9.872121,-12.131618,1.240147,0.0,6e-06,-5.018621,0.02697,0.615432,-14.281934,75.496594,18.28922,21.13971,34.959442,-60.286371,-4.964691,0.026393,0.60884,-4.535284,-68.577244,-6.571479,33.903679,-26.654304,103.720623,0.177633,-0.0,9e-06,0.177592,-0.0,0.0,-12.420016,11.532224,0.608841,4.274425,-3.431854,0.351674,5.401304,-2.290923,7.639271,-2.185004,43.07845,25.854786,-25.509601,5.023956,2.49129,32.870839,-3.819532,-0.645534,-7.662186,5.029641,-8.410821,-30.909642,-53.804146,-44.470419
0.057957,0.1697,0.64865,-0.0,0.0,6.408502,-22.261576,3.236413,0.814983,9.999598,0.075431,0.614458,31.404885,-9.88981,-12.141909,1.242705,-0.0,1e-06,-5.033026,0.027123,0.617169,-14.196623,75.505774,18.17742,21.071543,34.921962,-60.178113,-4.979039,0.026546,0.610563,-4.744675,-68.649139,-6.867782,33.816407,-26.560104,103.777976,0.196904,-0.0,-1.2e-05,0.196904,-0.0,0.0,-12.426151,11.54237,0.610269,4.263927,-3.439494,0.351094,5.408726,-2.264241,7.570834,-2.160597,43.038634,25.827853,-25.509858,5.049755,2.497122,32.87882,-3.836078,-0.64081,-7.605529,5.042415,-8.457793,-30.945074,-53.821457,-44.516123
0.057975,0.169745,0.64857,-0.0,0.0,6.441423,-22.250134,3.245913,0.817033,9.999567,0.072626,0.591399,31.358836,-9.886612,-12.157511,1.256753,0.0,5e-06,-5.042426,0.027227,0.618355,-14.099201,75.509367,18.051997,21.035984,34.901655,-60.122679,-4.988532,0.026645,0.611688,-4.924228,-68.71477,-7.120685,33.739396,-26.480946,103.820139,0.21145,-0.0,-6.4e-05,0.211491,-0.0,0.0,-12.427863,11.550044,0.611204,4.250003,-3.445931,0.350183,5.422607,-2.245203,7.525888,-2.14546,43.016262,25.813733,-25.511764,5.065539,2.500868,32.886999,-3.842795,-0.638995,-7.561054,5.049204,-8.488368,-30.967668,-53.83299,-44.555633
0.057994,0.169776,0.648535,-0.0,0.0,6.452632,-22.238631,3.245207,0.816507,9.999597,0.072463,0.590149,31.295274,-9.86716,-12.182228,1.287063,0.0,1e-06,-5.045778,0.027263,0.618691,-14.042866,75.521627,17.976243,21.021075,34.878207,-60.12302,-4.991737,0.026681,0.612094,-5.075117,-68.764992,-7.333369,33.710057,-26.436707,103.867575,0.219093,-0.0,-8.5e-05,0.219134,-0.0,-0.0,-12.426109,11.554838,0.611648,4.235925,-3.451437,0.349223,5.439856,-2.235656,7.508056,-2.140873,43.011358,25.811502,-25.51661,5.070047,2.502371,32.89624,-3.839406,-0.640186,-7.532686,5.049028,-8.499041,-30.97804,-53.838676,-44.581635
0.058014,0.169801,0.648509,-0.0,0.0,6.454576,-22.225871,3.238831,0.814518,9.999612,0.074897,0.610043,31.222246,-9.84687,-12.217356,1.331024,-0.0,2e-06,-5.046354,0.027264,0.618739,-14.093056,75.568141,18.025458,20.977826,34.805517,-60.131319,-4.992327,0.026691,0.612194,-5.255488,-68.817673,-7.588099,33.710873,-26.407909,103.932994,0.220983,0.0,6.1e-05,0.220942,-0.0,0.0,-12.422533,11.558392,0.611865,4.221874,-3.456525,0.348252,5.457518,-2.230077,7.501099,-2.139801,43.012061,25.812992,-25.523744,5.071114,2.503335,32.907271,-3.834112,-0.641979,-7.512051,5.046884,-8.50286,-30.989128,-53.84416,-44.59744
0.058038,0.169817,0.648462,-0.0,0.0,6.455713,-22.212704,3.229077,0.81167,9.99956,0.079494,0.647422,31.148712,-9.834152,-12.257845,1.383446,0.0,3e-06,-5.047442,0.027279,0.618962,-14.302434,75.666475,18.260644,20.867828,34.645072,-60.113752,-4.99346,0.026701,0.612381,-5.505121,-68.893741,-7.939274,33.668202,-26.352623,103.982069,0.216504,-0.0,-5.3e-05,0.216545,-0.0,-1e-06,-12.417524,11.561738,0.611987,4.206976,-3.46106,0.347186,5.474865,-2.224798,7.494797,-2.137834,43.01217,25.814437,-25.53185,5.074267,2.504868,32.91892,-3.832447,-0.642714,-7.493583,5.046168,-8.508655,-31.00633,-53.852025,-44.609755
0.058063,0.169823,0.648394,-0.0,0.0,6.457537,-22.200726,3.21644,0.808135,9.999451,0.085353,0.695039,31.076585,-9.82617,-12.295273,1.438449,0.0,-0.0,-5.049821,0.027306,0.619239,-14.688752,75.811794,18.704094,20.693317,34.391618,-60.08346,-4.995778,0.026723,0.612629,-5.78908,-68.987171,-8.336377,33.503598,-26.236439,103.955322,0.204917,-0.0,-7.4e-05,0.204958,-0.0,0.0,-12.412016,11.565646,0.612145,4.192952,-3.46585,0.346205,5.492006,-2.219619,7.488678,-2.135138,43.012464,25.816577,-25.539785,5.079563,2.506864,32.929384,-3.834403,-0.642349,-7.477663,5.04692,-8.516337,-31.02455,-53.860362,-44.622667
0.058085,0.169821,0.648314,-0.0,0.0,6.462483,-22.190089,3.203467,0.804558,9.999365,0.0911,0.741869,31.005285,-9.817896,-12.325322,1.490616,-1e-06,3e-06,-5.051531,0.027323,0.619384,-15.204098,75.975869,19.301823,20.494141,34.087814,-60.071275,-4.997551,0.026741,0.612813,-6.031229,-69.06899,-8.673498,33.213229,-26.064509,103.833301,0.188933,0.0,-2.3e-05,0.188933,0.0,-1e-06,-12.407331,11.57078,0.612481,4.181753,-3.471804,0.345495,5.508725,-2.214233,7.481775,-2.131043,43.012587,25.819486,-25.546233,5.085748,2.508912,32.937973,-3.838461,-0.641323,-7.464708,5.049057,-8.525594,-31.039071,-53.867192,-44.636717
0.0581,0.169814,0.648234,-0.0,0.0,6.471523,-22.180235,3.19337,0.801729,9.999341,0.095835,0.780543,30.939828,-9.809947,-12.350116,1.534781,1e-06,-1e-06,-5.050888,0.027314,0.619299,-15.70395,76.120614,19.882867,20.321556,33.812985,-60.079013,-4.996805,0.026736,0.612751,-6.191501,-69.116241,-8.89715,32.894936,-25.891118,103.663454,0.17414,0.0,-3.2e-05,0.17414,0.0,0.0,-12.402466,11.575603,0.612773,4.170759,-3.476405,0.344752,5.524684,-2.208408,7.47334,-2.123785,43.010876,25.822541,-25.550539,5.091618,2.510674,32.94551,-3.842599,-0.640253,-7.454169,5.052228,-8.535918,-31.049777,-53.872335,-44.649452
0.05811,0.169802,0.648171,-0.0,0.0,6.479275,-22.170729,3.187172,0.799889,9.999305,0.09947,0.810303,30.884592,-9.807855,-12.375006,1.568626,0.0,0.0,-5.048599,0.027286,0.618973,-15.987516,76.219864,20.204861,20.205793,33.630069,-60.081547,-4.994574,0.026709,0.612441,-6.283339,-69.127812,-9.027708,32.665725,-25.778317,103.512234,0.165059,-0.0,-2.2e-05,0.165059,-0.0,0.0,-12.394821,11.576829,0.612528,4.155235,-3.474875,0.343413,5.539349,-2.203861,7.467764,-2.114271,43.008397,25.826291,-25.553491,5.094946,2.511721,32.953074,-3.843457,-0.640154,-7.447662,5.054291,-8.542526,-31.056993,-53.875784,-44.657853
0.05812,0.169784,0.648131,-0.0,0.0,6.479625,-22.160605,3.184316,0.798874,9.999325,0.102084,0.831682,30.835381,-9.816115,-12.403656,1.595067,0.0,-2e-06,-5.047378,0.027283,0.618965,-15.961283,76.274724,20.152555,20.141477,33.535334,-60.071698,-4.993387,0.026706,0.612346,-6.327307,-69.119855,-9.092482,32.556144,-25.738694,103.406564,0.162594,-0.0,8.2e-05,0.162553,-0.0,0.0,-12.384371,11.573547,0.611644,4.135392,-3.466681,0.341477,5.552314,-2.202375,7.469694,-2.106037,43.007983,25.831407,-25.556239,5.093759,2.511734,32.96069,-3.838414,-0.641807,-7.44671,5.053057,-8.540482,-31.060466,-53.877533,-44.663625
0.05813,0.169766,0.648103,-0.0,0.0,6.474146,-22.14889,3.18405,0.798461,9.999284,0.103713,0.844852,30.785763,-9.831961,-12.436526,1.61797,2e-06,2e-06,-5.04711,0.02728,0.618974,-15.777404,76.307864,19.909998,20.101305,33.468501,-60.078064,-4.99317,0.026701,0.612331,-6.333124,-69.114609,-9.101756,32.510734,-25.733229,103.3376,0.163827,-0.0,3e-05,0.163827,-0.0,0.0,-12.374382,11.568864,0.610631,4.11635,-3.457348,0.339569,5.565123,-2.202616,7.476222,-2.100846,43.009496,25.836579,-25.558395,5.088809,2.510837,32.966984,-3.828322,-0.644925,-7.44775,5.049379,-8.532836,-31.063707,-53.879445,-44.674734
0.058139,0.169752,0.648073,-0.0,0.0,6.469122,-22.136594,3.184707,0.798263,9.999255,0.10457,0.851722,30.736985,-9.845063,-12.471777,1.638129,1e-06,-3e-06,-5.04357,0.027242,0.618505,-15.727458,76.345006,19.834367,20.060677,33.372301,-60.131455,-4.989631,0.026661,0.611873,-6.331628,-69.128071,-9.097301,32.477604,-25.725537,103.295731,0.165224,-0.0,-2e-06,0.165224,-0.0,0.0,-12.367523,11.566047,0.609978,4.101587,-3.452087,0.338161,5.580709,-2.201727,7.480959,-2.096785,43.010261,25.840129,-25.558908,5.082993,2.509578,32.970932,-3.816955,-0.648378,-7.445403,5.045989,-8.527076,-31.071586,-53.883834,-44.696372
0.058144,0.169745,0.648055,-0.0,0.0,6.465433,-22.127557,3.183929,0.797801,9.999261,0.10498,0.85515,30.697688,-9.8474,-12.508125,1.651746,1e-06,2e-06,-5.033161,0.027127,0.617243,-15.953602,76.394553,20.100774,20.017889,33.244522,-60.231729,-4.979165,0.02655,0.6106,-6.368617,-69.146206,-9.147587,32.456332,-25.721821,103.265951,0.167525,-0.0,2e-05,0.167566,-0.0,0.0,-12.362696,11.564182,0.609534,4.089046,-3.449131,0.337025,5.597551,-2.199874,7.483665,-2.091289,43.011037,25.844696,-25.558935,5.077771,2.508403,32.974145,-3.807369,-0.651285,-7.443836,5.043556,-8.522901,-31.081466,-53.889107,-44.719321
0.058141,0.169741,0.648081,-0.0,0.0,6.455831,-22.126551,3.180647,0.79695,9.999147,0.105209,0.856754,30.675332,-9.841665,-12.545913,1.653776,-0.0,-1e-06,-5.017969,0.026963,0.615291,-16.323102,76.444795,20.545762,19.992865,33.131581,-60.353976,-4.963989,0.026387,0.608723,-6.435169,-69.119629,-9.2481,32.463145,-25.75196,103.209261,0.175948,0.0,6.1e-05,0.175948,0.0,0.0,-12.356103,11.558655,0.608597,4.073998,-3.441638,0.335516,5.608106,-2.201314,7.492413,-2.084531,43.018792,25.857716,-25.561447,5.070837,2.507095,32.979688,-3.798533,-0.654025,-7.456518,5.039,-8.509016,-31.08179,-53.889451,-44.723385
0.058124,0.169727,0.648162,-0.0,0.0,6.434654,-22.135562,3.176265,0.796115,9.999201,0.105255,0.857177,30.669947,-9.836544,-12.58397,1.644787,0.0,1e-06,-5.003297,0.026809,0.613621,-16.633975,76.485531,20.920052,19.996134,33.064089,-60.474666,-4.949345,0.026227,0.606938,-6.45275,-69.008687,-9.292561,32.495144,-25.826803,103.095907,0.191686,0.0,-7.3e-05,0.191686,0.0,0.0,-12.344621,11.545939,0.606625,4.053677,-3.42559,0.333277,5.606175,-2.209114,7.512658,-2.079161,43.03943,25.883806,-25.567507,5.059243,2.505093,32.988475,-3.787129,-0.657592,-7.489945,5.029613,-8.477554,-31.06439,-53.880938,-44.699353
0.058093,0.169693,0.648261,-0.0,0.0,6.405839,-22.15164,3.173274,0.795837,9.999161,0.105397,0.858338,30.678037,-9.838857,-12.618489,1.630444,-0.0,1e-06,-4.989427,0.026649,0.611764,-16.856478,76.520979,21.185138,20.008423,33.016417,-60.585964,-4.935446,0.026079,0.605196,-6.383648,-68.834886,-9.222428,32.547487,-25.931906,102.950533,0.208204,-0.0,5.1e-05,0.208163,-0.0,-0.0,-12.328486,11.527748,0.603828,4.029389,-3.404558,0.330542,5.594207,-2.221138,7.539731,-2.076624,43.069356,25.918133,-25.574754,5.044381,2.502475,32.998758,-3.773401,-0.661883,-7.535399,5.017203,-8.435545,-31.034897,-53.866584,-44.66009
0.058058,0.169639,0.648334,-0.0,0.0,6.379361,-22.169652,3.173619,0.796456,9.999195,0.105634,0.860371,30.695341,-9.850887,-12.647054,1.615127,-1e-06,-5e-06,-4.968872,0.026439,0.609373,-17.077782,76.557302,21.44803,20.002313,32.945732,-60.688239,-4.914869,0.025866,0.602697,-6.293709,-68.666364,-9.120549,32.6306,-26.050784,102.82983,0.218559,-0.0,-3e-06,0.2186,-0.0,-1e-06,-12.310572,11.509439,0.600933,4.004536,-3.385199,0.327826,5.579965,-2.232547,7.564051,-2.075144,43.097384,25.949676,-25.581213,5.03221,2.50038,33.010151,-3.763874,-0.66495,-7.580692,5.007249,-8.398477,-31.006658,-53.852982,-44.625973
0.058024,0.169578,0.648369,-0.0,0.0,6.360416,-22.186855,3.177832,0.798021,9.999135,0.105948,0.862766,30.720248,-9.873522,-12.6727,1.594459,2e-06,2e-06,-4.936208,0.026091,0.605354,-17.336647,76.590012,21.758652,19.974195,32.847175,-60.780262,-4.882164,0.025527,0.598744,-6.247607,-68.549582,-9.073175,32.74669,-26.174175,102.758857,0.223366,0.0,7.9e-05,0.223325,-0.0,0.0,-12.293603,11.4939,0.598394,3.981246,-3.369552,0.325379,5.568143,-2.240999,7.581491,-2.072368,43.116341,25.972228,-25.588153,5.026358,2.499759,33.025215,-3.764027,-0.665226,-7.622535,5.003131,-8.374248,-30.987093,-53.843628,-44.604024
0.057981,0.169519,0.648384,-0.0,0.0,6.346702,-22.203873,3.185171,0.800368,9.999128,0.106153,0.864603,30.750581,-9.903445,-12.699863,1.563144,1e-06,-2e-06,-4.896086,0.025663,0.600319,-17.610637,76.611903,22.091904,19.939453,32.745754,-60.860319,-4.842046,0.025104,0.593731,-6.197991,-68.472462,-9.013809,32.864008,-26.290283,102.706948,0.226982,-0.0,2.9e-05,0.226941,-0.0,0.0,-12.27815,11.47915,0.596021,3.959351,-3.354594,0.323074,5.558585,-2.247549,7.594792,-2.069018,43.129189,25.988532,-25.597435,5.023272,2.500001,33.04564,-3.770248,-0.663812,-7.66242,5.003371,-8.359317,-30.975372,-53.837798,-44.586751
0.057916,0.169458,0.648396,-0.0,0.0,6.331045,-22.222895,3.193351,0.802989,9.999206,0.106387,0.866585,30.784759,-9.932771,-12.726193,1.524118,1e-06,0.0,-4.859281,0.025283,0.595922,-17.892278,76.623179,22.43837,19.908456,32.658406,-60.92679,-4.805238,0.024727,0.58931,-6.055635,-68.394775,-8.818714,32.937624,-26.385162,102.625156,0.231009,0.0,-7.3e-05,0.23105,0.0,0.0,-12.262176,11.461649,0.593326,3.936835,-3.337588,0.320653,5.550333,-2.254584,7.610002,-2.069389,43.144167,26.004641,-25.608567,5.014624,2.499171,33.069402,-3.771313,-0.664001,-7.698934,5.003065,-8.344661,-30.965732,-53.832662,-44.565243
0.05783,0.169374,0.648406,-0.0,0.0,6.305754,-22.246271,3.198647,0.805015,9.999177,0.107033,0.871655,30.823244,-9.953247,-12.740474,1.486833,-0.0,0.0,-4.831659,0.025002,0.5926,-18.181574,76.627004,22.797037,19.882366,32.589093,-60.975783,-4.777664,0.024448,0.585966,-5.823103,-68.300539,-8.493574,32.950147,-26.453073,102.495458,0.233064,0.0,-7.4e-05,0.233064,0.0,0.0,-12.242849,11.441064,0.590137,3.911994,-3.319913,0.318028,5.543296,-2.264219,7.632802,-2.078519,43.166297,26.022652,-25.620598,4.995223,2.496001,33.094719,-3.759938,-0.667924,-7.730332,4.997961,-8.3226,-30.95161,-53.825255,-44.536621
0.057742,0.169259,0.648406,-0.0,0.0,6.267826,-22.275171,3.197299,0.805533,9.999137,0.108003,0.879529,30.867018,-9.958778,-12.727483,1.458046,-1e-06,3e-06,-4.810659,0.024776,0.589943,-18.461813,76.623685,23.147059,19.863266,32.541067,-61.007106,-4.756673,0.024225,0.583345,-5.583708,-68.21549,-8.155744,32.915242,-26.495581,102.338302,0.230228,-0.0,-2e-06,0.230187,-0.0,0.0,-12.219574,11.42005,0.586717,3.885364,-3.304063,0.315326,5.536927,-2.277394,7.665483,-2.097459,43.194246,26.040484,-25.634738,4.967735,2.491208,33.123259,-3.73998,-0.674478,-7.758948,4.98775,-8.291645,-30.92794,-53.813554,-44.503071
0.057667,0.169134,0.648391,-0.0,0.0,6.222673,-22.308205,3.187916,0.804145,9.999092,0.108336,0.882249,30.917763,-9.944973,-12.680291,1.434907,-0.0,1e-06,-4.789099,0.024554,0.58726,-18.729248,76.611063,23.484864,19.8574,32.514204,-61.037357,-4.735057,0.024003,0.580661,-5.382473,-68.181175,-7.865392,32.845844,-26.513567,102.17405,0.222421,-0.0,-8.3e-05,0.222462,-0.0,0.0,-12.196555,11.401345,0.58357,3.861369,-3.291028,0.31294,5.530481,-2.292619,7.703631,-2.122576,43.223913,26.056043,-25.653473,4.939213,2.486633,33.157911,-3.720661,-0.680986,-7.787513,4.975599,-8.256982,-30.896163,-53.798364,-44.469183
0.057599,0.169038,0.648365,-0.0,0.0,6.179043,-22.342218,3.17236,0.801222,9.999161,0.106724,0.869211,30.978323,-9.910657,-12.609344,1.409899,-0.0,-1e-06,-4.7601,0.024262,0.583711,-19.010401,76.586822,23.844491,19.869042,32.498283,-61.094929,-4.706121,0.023719,0.577154,-5.181393,-68.218044,-7.564749,32.734385,-26.506521,101.990161,0.21219,-0.0,2e-05,0.21219,-0.0,-0.0,-12.179701,11.38571,0.581059,3.844842,-3.28081,0.311257,5.524988,-2.306993,7.739921,-2.148729,43.252415,26.069685,-25.677398,4.913211,2.48314,33.198015,-3.705153,-0.686489,-7.814536,4.964189,-8.224375,-30.862818,-53.782696,-44.43927
0.05753,0.168986,0.648338,-0.0,0.0,6.140127,-22.374533,3.154187,0.797575,9.99922,0.102878,0.837819,31.047578,-9.862661,-12.533015,1.381795,0.0,-1e-06,-4.721235,0.023871,0.579063,-19.333711,76.552186,24.261085,19.894982,32.478636,-61.196425,-4.667238,0.023326,0.572412,-4.926843,-68.311857,-7.17835,32.573616,-26.480688,101.758522,0.201547,-0.0,-5.3e-05,0.201589,0.0,-1e-06,-12.170408,11.372643,0.579194,3.83586,-3.273685,0.310294,5.521404,-2.319276,7.771428,-2.173044,43.279046,26.082525,-25.703926,4.887636,2.479991,33.238576,-3.688795,-0.692265,-7.835227,4.952844,-8.194341,-30.831638,-53.76824,-44.415228
0.057463,0.168958,0.648319,-0.0,0.0,6.102766,-22.404718,3.136753,0.794044,9.999369,0.097879,0.797234,31.116843,-9.816128,-12.457055,1.354857,-1e-06,-3e-06,-4.677085,0.023428,0.573599,-19.708154,76.517004,24.741718,19.923897,32.445413,-61.328938,-4.623055,0.022895,0.567038,-4.613474,-68.426078,-6.704491,32.383327,-26.451905,101.478456,0.190823,-0.0,-1.2e-05,0.190823,-0.0,-0.0,-12.164795,11.361576,0.577725,3.829876,-3.268726,0.309643,5.517929,-2.331305,7.802312,-2.195176,43.304123,26.095192,-25.729102,4.860413,2.476322,33.274315,-3.667965,-0.69929,-7.846738,4.93958,-8.164085,-30.801295,-53.754371,-44.396387
0.057406,0.16893,0.648303,-0.0,0.0,6.068824,-22.432797,3.122329,0.791206,9.999395,0.093135,0.758667,31.174619,-9.7819,-12.377465,1.331823,0.0,-2e-06,-4.635685,0.023012,0.56857,-20.083657,76.490783,25.219997,19.946927,32.405481,-61.457509,-4.581633,0.022478,0.561919,-4.270773,-68.53655,-6.19011,32.192615,-26.428229,101.184137,0.180221,-0.0,-4.3e-05,0.180222,0.0,0.0,-12.159525,11.35255,0.576496,3.82404,-3.264008,0.309014,5.512174,-2.343532,7.832629,-2.214434,43.326472,26.106834,-25.749193,4.835245,2.472604,33.302278,-3.647636,-0.706,-7.850842,4.926541,-8.13709,-30.772174,-53.741318,-44.383351
0.057352,0.168905,0.648295,-0.0,0.0,6.049762,-22.457659,3.110946,0.789038,9.99948,0.089335,0.727758,31.217048,-9.754395,-12.306873,1.316421,0.0,-1e-06,-4.600078,0.022659,0.564194,-20.301723,76.462445,25.503544,19.972224,32.390564,-61.549362,-4.546038,0.022132,0.557594,-3.919724,-68.660641,-5.664074,31.991998,-26.385794,100.911742,0.171469,-0.0,4.1e-05,0.171428,-0.0,0.0,-12.155692,11.345834,0.575584,3.820511,-3.260528,0.308614,5.508083,-2.350522,7.849596,-2.228599,43.34184,26.114226,-25.761539,4.818294,2.469975,33.322536,-3.636737,-0.709722,-7.853729,4.919847,-8.122934,-30.751708,-53.73219,-44.375131
0.057281,0.168904,0.648309,-0.0,0.0,6.055824,-22.476505,3.100287,0.786877,9.999462,0.086424,0.703848,31.247535,-9.717328,-12.273081,1.318264,-0.0,1e-06,-4.566015,0.022325,0.559987,-20.193673,76.405078,25.394298,20.019452,32.43523,-61.596654,-4.512044,0.021806,0.553453,-3.572986,-68.837269,-5.141492,31.744062,-26.285437,100.680465,0.165511,-0.0,6.2e-05,0.16547,-0.0,0.0,-12.155735,11.341882,0.575157,3.822804,-3.264046,0.308916,5.514159,-2.344731,7.836791,-2.235509,43.344982,26.113041,-25.765261,4.811269,2.468748,33.336951,-3.638596,-0.70949,-7.861754,4.923272,-8.126577,-30.745291,-53.729024,-44.366768
0.057188,0.168929,0.648349,-0.0,0.0,6.082756,-22.487764,3.088671,0.784248,9.999453,0.083937,0.683515,31.268135,-9.66553,-12.278217,1.343523,1e-06,2e-06,-4.53021,0.021982,0.555631,-19.806483,76.3127,24.95196,20.090744,32.53019,-61.620587,-4.47617,0.02146,0.549042,-3.263791,-69.067549,-4.671867,31.453728,-26.125523,100.503208,0.161813,-0.0,-2e-06,0.161854,-0.0,0.0,-12.159172,11.34088,0.575213,3.830431,-3.278383,0.310011,5.531763,-2.325954,7.794303,-2.234912,43.33474,26.102155,-25.76215,4.810127,2.46818,33.34722,-3.648215,-0.706835,-7.874564,4.933232,-8.14112,-30.745912,-53.728549,-44.35252
0.057091,0.16896,0.648399,-0.0,0.0,6.115813,-22.493307,3.077742,0.781633,9.999456,0.081545,0.664133,31.279189,-9.614298,-12.284017,1.378697,1e-06,-3e-06,-4.496404,0.021646,0.551432,-19.403516,76.216558,24.489765,20.15992,32.620222,-61.647259,-4.442367,0.02113,0.544845,-3.035887,-69.297522,-4.32331,31.185858,-25.956198,100.387306,0.160211,-0.0,-2.1e-05,0.160211,-0.0,0.0,-12.16365,11.341866,0.575535,3.83974,-3.298535,0.311437,5.550825,-2.303136,7.74151,-2.228647,43.316063,26.085811,-25.75636,4.810375,2.467665,33.354887,-3.65894,-0.703789,-7.885693,4.942979,-8.155892,-30.742504,-53.726077,-44.33289
0.057005,0.168986,0.648432,-0.0,0.0,6.145589,-22.497236,3.070671,0.779946,9.999616,0.07921,0.645265,31.283619,-9.582125,-12.252074,1.395769,1e-06,-4e-06,-4.470359,0.021407,0.548406,-19.167913,76.151309,24.22247,20.200074,32.662357,-61.67988,-4.41642,0.020891,0.541768,-2.895289,-69.474888,-4.10697,30.991512,-25.82585,100.319647,0.161567,-0.0,-4.2e-05,0.161608,-0.0,0.0,-12.168978,11.342817,0.575889,3.849427,-3.315044,0.312775,5.560123,-2.284798,7.696256,-2.219268,43.295763,26.069758,-25.75165,4.810857,2.467304,33.361291,-3.668671,-0.701013,-7.889879,4.950339,-8.168648,-30.734608,-53.721729,-44.314083
0.056924,0.169017,0.648445,-0.0,0.0,6.173364,-22.502311,3.068092,0.779438,9.999535,0.07696,0.626687,31.288444,-9.571499,-12.179873,1.378178,0.0,1e-06,-4.45305,0.021235,0.546171,-19.041259,76.118244,24.077686,20.210135,32.665865,-61.700043,-4.399067,0.020722,0.539583,-2.804115,-69.597005,-3.9669,30.860786,-25.738489,100.27299,0.165676,-0.0,-3.2e-05,0.165676,-0.0,0.0,-12.177344,11.341824,0.576182,3.861564,-3.323224,0.314036,5.558956,-2.271845,7.660685,-2.209026,43.277516,26.056613,-25.74973,4.812071,2.467389,33.368329,-3.678814,-0.698123,-7.888481,4.958374,-8.184836,-30.731695,-53.719749,-44.299944
0.056837,0.169066,0.648446,-0.0,0.0,6.201688,-22.508844,3.067365,0.779437,9.999655,0.074042,0.603166,31.296934,-9.569294,-12.090074,1.338036,0.0,-0.0,-4.440363,0.021113,0.544679,-18.882579,76.095588,23.888155,20.206351,32.665465,-61.69087,-4.386373,0.020603,0.538068,-2.727068,-69.69204,-3.849573,30.759743,-25.673986,100.229782,0.169908,-0.0,2.9e-05,0.169867,-0.0,0.0,-12.189813,11.338507,0.576414,3.877509,-3.325621,0.315413,5.554281,-2.26089,7.628896,-2.199457,43.262025,26.046054,-25.750983,4.81295,2.467713,33.377649,-3.689115,-0.695237,-7.885737,4.968699,-8.206001,-30.737829,-53.721811,-44.28947
